phase,signature,dataset,model_type,width_factor,depth,poison_ratio,poison_type,alpha,data_ordering,aggregator,batch_size,mean_test_acc,std_test_acc,mean_test_loss,std_test_loss,mean_val_acc,std_val_acc,mean_val_loss,std_val_loss,num_parameters,best_epoch,seed
exp1_vary_width,cifar10|lr|64|4|1.0|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,64,4,1.0,label_flip,100.0,shuffle,fedavg,128,0.1051,0.0,2.3075278438568114,0.0,0.1112,0.0,2.304793956756592,0.0,210314,4,42
exp1_vary_width,cifar10|lr|64|4|1.0|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,64,4,1.0,random_noise,100.0,shuffle,fedavg,128,0.1201,0.0,2.29733755607605,0.0,0.1224,0.0,2.298863234710693,0.0,210314,10,42
exp1_vary_width,cifar10|lr|64|1|0.0|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,64,1,0.0,label_flip,100.0,shuffle,fedavg,128,0.5165,0.0,1.3717771512985228,0.0,0.5282,0.0,1.3857988872528075,0.0,197450,55,42
exp1_vary_width,cifar10|lr|64|1|0.0|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,64,1,0.0,random_noise,100.0,shuffle,fedavg,128,0.5165,0.0,1.3717771512985228,0.0,0.5282,0.0,1.3857988872528075,0.0,197450,55,42
exp1_vary_width,cifar10|cnn|1|64|0.25|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,1,64,0.25,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.303591543197632,0.0,0.0942,0.0,2.3884852645874024,0.0,806,0,42
exp1_vary_width,cifar10|lr|64|1|0.25|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,64,1,0.25,label_flip,100.0,shuffle,fedavg,128,0.4863,0.0,1.5224724313735962,0.0,0.4948,0.0,1.5393736366271973,0.0,197450,41,42
exp1_vary_width,cifar10|lr|64|1|0.25|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,64,1,0.25,random_noise,100.0,shuffle,fedavg,128,0.4788,0.0,1.523968674659729,0.0,0.4862,0.0,1.543169439125061,0.0,197450,44,42
exp1_vary_width,cifar10|lr|64|1|0.5|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,64,1,0.5,label_flip,100.0,shuffle,fedavg,128,0.4223,0.0,1.7718481578826903,0.0,0.4256,0.0,1.7968299209594727,0.0,197450,47,42
exp1_vary_width,cifar10|cnn|1|64|0.5|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,1,64,0.5,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.302883428955078,0.0,0.0942,0.0,2.389252130126953,0.0,806,0,42
exp1_vary_width,cifar10|lr|64|1|0.5|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,64,1,0.5,random_noise,100.0,shuffle,fedavg,128,0.433,0.0,1.7815864706039428,0.0,0.4312,0.0,1.8021360376358035,0.0,197450,37,42
exp1_vary_width,cifar10|lr|64|1|0.75|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,64,1,0.75,label_flip,100.0,shuffle,fedavg,128,0.359,0.0,1.966648382759094,0.0,0.3686,0.0,2.005758049964905,0.0,197450,14,42
exp1_vary_width,cifar10|lr|64|1|0.75|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,64,1,0.75,random_noise,100.0,shuffle,fedavg,128,0.3711,0.0,1.967299755859375,0.0,0.3732,0.0,2.018128195190429,0.0,197450,14,42
exp1_vary_width,cifar10|lr|64|1|0.8125|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,64,1,0.8125,label_flip,100.0,shuffle,fedavg,128,0.3208,0.0,2.079191775894165,0.0,0.3272,0.0,2.1201152809143067,0.0,197450,7,42
exp1_vary_width,cifar10|cnn|1|64|0.5|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,1,64,0.5,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.303402389526368,0.0,0.0942,0.0,2.3888305183410643,0.0,806,0,42
exp1_vary_width,cifar10|lr|64|1|0.8125|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,64,1,0.8125,random_noise,100.0,shuffle,fedavg,128,0.3354,0.0,2.066367154693604,0.0,0.3346,0.0,2.1164049156188964,0.0,197450,12,42
exp1_vary_width,cifar10|lr|64|1|0.875|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,64,1,0.875,label_flip,100.0,shuffle,fedavg,128,0.3208,0.0,2.079191775894165,0.0,0.3272,0.0,2.1201152809143067,0.0,197450,7,42
exp1_vary_width,cifar10|lr|64|1|0.875|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,64,1,0.875,random_noise,100.0,shuffle,fedavg,128,0.3354,0.0,2.066367154693604,0.0,0.3346,0.0,2.1164049156188964,0.0,197450,12,42
exp1_vary_width,cifar10|lr|64|1|0.9375|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,64,1,0.9375,label_flip,100.0,shuffle,fedavg,128,0.252,0.0,2.1784643821716307,0.0,0.2614,0.0,2.1923556842803955,0.0,197450,11,42
exp1_vary_width,cifar10|lr|64|1|0.9375|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,64,1,0.9375,random_noise,100.0,shuffle,fedavg,128,0.2713,0.0,2.182008613204956,0.0,0.2748,0.0,2.187451573944092,0.0,197450,11,42
exp1_vary_width,cifar10|lr|64|1|1.0|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,64,1,1.0,label_flip,100.0,shuffle,fedavg,128,0.1114,0.0,2.299279402923584,0.0,0.1198,0.0,2.299022467803955,0.0,197450,8,42
exp1_vary_width,cifar10|lr|64|1|1.0|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,64,1,1.0,random_noise,100.0,shuffle,fedavg,128,0.1249,0.0,2.289390028762817,0.0,0.1222,0.0,2.2990777481079103,0.0,197450,7,42
exp1_vary_width,cifar10|cnn|1|64|0.75|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,1,64,0.75,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.302987816619873,0.0,0.0942,0.0,2.3892942821502685,0.0,806,0,42
exp1_vary_width,cifar10|cnn|4|1|0.0|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,4,1,0.0,label_flip,100.0,shuffle,fedavg,128,0.5138,0.0,1.3750270166397094,0.0,0.5086,0.0,1.3855054748535156,0.0,41090,39,42
exp1_vary_width,cifar10|cnn|4|1|0.0|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,4,1,0.0,random_noise,100.0,shuffle,fedavg,128,0.5138,0.0,1.3750270166397094,0.0,0.5086,0.0,1.3855054748535156,0.0,41090,39,42
exp1_vary_width,cifar10|cnn|4|1|0.25|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,4,1,0.25,label_flip,100.0,shuffle,fedavg,128,0.4799,0.0,1.5102299879074097,0.0,0.4794,0.0,1.5168582447052,0.0,41090,49,42
exp1_vary_width,cifar10|cnn|1|64|0.75|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,1,64,0.75,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.30339518699646,0.0,0.0942,0.0,2.3888879516601564,0.0,806,0,42
exp1_vary_width,cifar10|cnn|4|1|0.25|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,4,1,0.25,random_noise,100.0,shuffle,fedavg,128,0.4694,0.0,1.55071344165802,0.0,0.4694,0.0,1.5636276142120362,0.0,41090,28,42
exp1_vary_width,cifar10|cnn|4|1|0.5|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,4,1,0.5,label_flip,100.0,shuffle,fedavg,128,0.3285,0.0,1.9991571300506592,0.0,0.3342,0.0,2.066358787918091,0.0,41090,7,42
exp1_vary_width,cifar10|cnn|4|1|0.5|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,4,1,0.5,random_noise,100.0,shuffle,fedavg,128,0.3963,0.0,1.7841008724212646,0.0,0.4156,0.0,1.8586791873931885,0.0,41090,23,42
exp1_vary_width,cifar10|cnn|4|1|0.75|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,4,1,0.75,label_flip,100.0,shuffle,fedavg,128,0.2961,0.0,2.1228444034576417,0.0,0.29,0.0,2.128096228790284,0.0,41090,4,42
exp1_vary_width,cifar10|cnn|4|1|0.75|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,4,1,0.75,random_noise,100.0,shuffle,fedavg,128,0.2934,0.0,2.111151344680786,0.0,0.2966,0.0,2.1136990756988525,0.0,41090,3,42
exp1_vary_width,cifar10|cnn|4|1|0.8125|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,4,1,0.8125,label_flip,100.0,shuffle,fedavg,128,0.2597,0.0,2.1856780193328857,0.0,0.2486,0.0,2.1882453689575194,0.0,41090,3,42
exp1_vary_width,cifar10|cnn|4|1|0.8125|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,4,1,0.8125,random_noise,100.0,shuffle,fedavg,128,0.2561,0.0,2.1702220458984374,0.0,0.255,0.0,2.177355156707764,0.0,41090,3,42
exp1_vary_width,cifar10|cnn|4|1|0.875|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,4,1,0.875,label_flip,100.0,shuffle,fedavg,128,0.2597,0.0,2.1856780193328857,0.0,0.2486,0.0,2.1882453689575194,0.0,41090,3,42
exp1_vary_width,cifar10|cnn|4|1|0.875|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,4,1,0.875,random_noise,100.0,shuffle,fedavg,128,0.2561,0.0,2.1702220458984374,0.0,0.255,0.0,2.177355156707764,0.0,41090,3,42
exp1_vary_width,cifar10|cnn|1|64|0.8125|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,1,64,0.8125,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.302900134277344,0.0,0.0942,0.0,2.3895841075897217,0.0,806,0,42
exp1_vary_width,cifar10|cnn|4|1|0.9375|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,4,1,0.9375,label_flip,100.0,shuffle,fedavg,128,0.1928,0.0,2.24124175491333,0.0,0.1944,0.0,2.2542756130218504,0.0,41090,6,42
exp1_vary_width,cifar10|cnn|4|1|0.9375|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,4,1,0.9375,random_noise,100.0,shuffle,fedavg,128,0.1942,0.0,2.245005879592896,0.0,0.205,0.0,2.248926860809326,0.0,41090,8,42
exp1_vary_width,cifar10|cnn|4|1|1.0|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,4,1,1.0,label_flip,100.0,shuffle,fedavg,128,0.1074,0.0,2.306585958480835,0.0,0.1046,0.0,2.3097157943725586,0.0,41090,0,42
exp1_vary_width,cifar10|cnn|4|1|1.0|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,4,1,1.0,random_noise,100.0,shuffle,fedavg,128,0.1227,0.0,2.302318033981323,0.0,0.1112,0.0,2.303016024017334,0.0,41090,5,42
exp1_vary_width,mnist|lr|64|16|0.0|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,64,16,0.0,label_flip,100.0,shuffle,fedavg,128,0.101,0.0,2.305991608810425,0.0,0.1181666666666666,0.0,2.357790526072184,0.0,115338,4,42
exp1_vary_width,mnist|lr|64|16|0.0|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,64,16,0.0,random_noise,100.0,shuffle,fedavg,128,0.101,0.0,2.305991608810425,0.0,0.1181666666666666,0.0,2.357790526072184,0.0,115338,4,42
exp1_vary_width,mnist|lr|64|16|0.25|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,64,16,0.25,label_flip,100.0,shuffle,fedavg,128,0.101,0.0,2.3059892608642576,0.0,0.126,0.0,2.364589864095052,0.0,115338,5,42
exp1_vary_width,mnist|lr|64|16|0.25|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,64,16,0.25,random_noise,100.0,shuffle,fedavg,128,0.101,0.0,2.30593518447876,0.0,0.1175,0.0,2.3621972700754803,0.0,115338,5,42
exp1_vary_width,mnist|lr|64|16|0.5|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,64,16,0.5,label_flip,100.0,shuffle,fedavg,128,0.101,0.0,2.30596600189209,0.0,0.1265,0.0,2.3727943617502847,0.0,115338,5,42
exp1_vary_width,mnist|lr|64|16|0.5|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,64,16,0.5,random_noise,100.0,shuffle,fedavg,128,0.101,0.0,2.305964846801758,0.0,0.1205,0.0,2.3565699825286863,0.0,115338,4,42
exp1_vary_width,mnist|lr|64|16|0.75|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,64,16,0.75,label_flip,100.0,shuffle,fedavg,128,0.101,0.0,2.3059293327331543,0.0,0.1106666666666666,0.0,2.391877252578736,0.0,115338,5,42
exp1_vary_width,mnist|lr|64|16|0.75|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,64,16,0.75,random_noise,100.0,shuffle,fedavg,128,0.101,0.0,2.305919038009644,0.0,0.1036666666666666,0.0,2.305418972651164,0.0,115338,0,42
exp1_vary_width,cifar10|cnn|1|64|0.8125|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,1,64,0.8125,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.302721550369262,0.0,0.0942,0.0,2.389271527481079,0.0,806,0,42
exp1_vary_width,mnist|lr|64|16|0.8125|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,64,16,0.8125,label_flip,100.0,shuffle,fedavg,128,0.101,0.0,2.305919372177124,0.0,0.1036666666666666,0.0,2.305397116978963,0.0,115338,0,42
exp1_vary_width,mnist|lr|64|16|0.8125|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,64,16,0.8125,random_noise,100.0,shuffle,fedavg,128,0.101,0.0,2.305924607849121,0.0,0.1193333333333333,0.0,2.364224895477295,0.0,115338,4,42
exp1_vary_width,mnist|lr|64|16|0.875|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,64,16,0.875,label_flip,100.0,shuffle,fedavg,128,0.101,0.0,2.305919372177124,0.0,0.1036666666666666,0.0,2.305397116978963,0.0,115338,0,42
exp1_vary_width,mnist|lr|64|16|0.875|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,64,16,0.875,random_noise,100.0,shuffle,fedavg,128,0.101,0.0,2.305924607849121,0.0,0.1193333333333333,0.0,2.364224895477295,0.0,115338,4,42
exp1_vary_width,mnist|lr|64|16|0.9375|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,64,16,0.9375,label_flip,100.0,shuffle,fedavg,128,0.101,0.0,2.305940983581543,0.0,0.1186666666666666,0.0,2.375649974187215,0.0,115338,5,42
exp1_vary_width,mnist|lr|64|16|0.9375|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,64,16,0.9375,random_noise,100.0,shuffle,fedavg,128,0.101,0.0,2.3059267002105712,0.0,0.1078333333333333,0.0,2.3702732785542806,0.0,115338,4,42
exp1_vary_width,mnist|lr|64|16|1.0|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,64,16,1.0,label_flip,100.0,shuffle,fedavg,128,0.101,0.0,2.305922233581543,0.0,0.1176666666666666,0.0,2.401092212041219,0.0,115338,5,42
exp1_vary_width,mnist|lr|64|16|1.0|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,64,16,1.0,random_noise,100.0,shuffle,fedavg,128,0.101,0.0,2.3059410831451417,0.0,0.11,0.0,2.395786197026571,0.0,115338,5,42
exp1_vary_width,cifar10|cnn|1|64|0.875|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,1,64,0.875,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.302900134277344,0.0,0.0942,0.0,2.3895841075897217,0.0,806,0,42
exp1_vary_width,cifar10|cnn|16|16|0.0|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,16,0.0,label_flip,100.0,shuffle,fedavg,128,0.6605,0.0,0.9669367941856384,0.0,0.6688,0.0,0.94494861164093,0.0,35930,53,42
exp1_vary_width,cifar10|cnn|1|64|0.875|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,1,64,0.875,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.302721550369262,0.0,0.0942,0.0,2.389271527481079,0.0,806,0,42
exp1_vary_width,cifar10|cnn|16|16|0.0|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,16,0.0,random_noise,100.0,shuffle,fedavg,128,0.6605,0.0,0.9669367941856384,0.0,0.6688,0.0,0.94494861164093,0.0,35930,53,42
exp1_vary_width,cifar10|cnn|1|64|0.9375|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,1,64,0.9375,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.3029884258270266,0.0,0.0942,0.0,2.389794994354248,0.0,806,0,42
exp1_vary_width,cifar10|cnn|16|16|0.25|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,16,0.25,label_flip,100.0,shuffle,fedavg,128,0.5615,0.0,1.4494605587005616,0.0,0.5664,0.0,1.447215948486328,0.0,35930,36,42
exp1_vary_width,cifar10|cnn|1|64|0.9375|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,1,64,0.9375,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.3027501388549805,0.0,0.0942,0.0,2.389101150894165,0.0,806,0,42
exp1_vary_width,cifar10|cnn|16|16|0.25|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,16,0.25,random_noise,100.0,shuffle,fedavg,128,0.5138,0.0,1.4498612283706664,0.0,0.553,0.0,1.5190341220855712,0.0,35930,40,42
exp1_vary_width,cifar10|cnn|16|16|0.5|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,16,0.5,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.316210066604614,0.0,0.1026,0.0,2.319902844619751,0.0,35930,4,42
exp1_vary_width,cifar10|cnn|16|16|0.5|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,16,0.5,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.316240003967285,0.0,0.1092,0.0,2.3179954532623293,0.0,35930,5,42
exp1_vary_width,cifar10|cnn|16|16|0.75|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,16,0.75,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.3162199726104737,0.0,0.1042,0.0,2.318602894973755,0.0,35930,4,42
exp1_vary_width,cifar10|cnn|16|16|0.75|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,16,0.75,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.3162106662750244,0.0,0.1058,0.0,2.323974381256104,0.0,35930,5,42
exp1_vary_width,cifar10|cnn|16|16|0.8125|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,16,0.8125,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.3162205856323244,0.0,0.104,0.0,2.3262083866119383,0.0,35930,5,42
exp1_vary_width,cifar10|cnn|16|16|0.8125|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,16,0.8125,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.316209661102295,0.0,0.1038,0.0,2.325009384155273,0.0,35930,5,42
exp1_vary_width,cifar10|cnn|16|16|0.875|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,16,0.875,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.3162205856323244,0.0,0.104,0.0,2.3262083866119383,0.0,35930,5,42
exp1_vary_width,cifar10|cnn|16|16|0.875|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,16,0.875,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.316209661102295,0.0,0.1038,0.0,2.325009384155273,0.0,35930,5,42
exp1_vary_width,cifar10|cnn|1|64|1.0|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,1,64,1.0,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.3031695392608644,0.0,0.0942,0.0,2.3897073120117187,0.0,806,0,42
exp1_vary_width,cifar10|cnn|16|16|0.9375|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,16,0.9375,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.3162080436706542,0.0,0.1018,0.0,2.320693859100342,0.0,35930,4,42
exp1_vary_width,cifar10|cnn|16|16|0.9375|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,16,0.9375,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.316212363433838,0.0,0.1066,0.0,2.324243906402588,0.0,35930,5,42
exp1_vary_width,cifar10|cnn|16|16|1.0|label_flip|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,16,1.0,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.3162066188812256,0.0,0.103,0.0,2.321143816757202,0.0,35930,4,42
exp1_vary_width,cifar10|cnn|16|16|1.0|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,16,16,1.0,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.3162087703704834,0.0,0.1048,0.0,2.3268451671600343,0.0,35930,5,42
exp1_vary_width,cifar10|cnn|1|64|1.0|random_noise|100.0|shuffle|fedavg|128|42,cifar10,cnn,1,64,1.0,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.3027574478149413,0.0,0.1028,0.0,2.3027573066711424,0.0,806,18,42
exp1_vary_width,mnist|cnn|16|16|0.0|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,16,16,0.0,label_flip,100.0,shuffle,fedavg,128,0.9928,0.0,0.0314459196962416,0.0,0.9916666666666668,0.0,0.0394930053601662,0.0,35642,47,42
exp1_vary_width,cifar10|lr|1|1|0.0|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,1,1,0.0,label_flip,100.0,shuffle,fedavg,128,0.1904,0.0,2.033163839530945,0.0,0.1976,0.0,2.032337072753906,0.0,3095,35,42
exp1_vary_width,cifar10|lr|1|1|0.0|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,1,1,0.0,random_noise,100.0,shuffle,fedavg,128,0.1904,0.0,2.033163839530945,0.0,0.1976,0.0,2.032337072753906,0.0,3095,35,42
exp1_vary_width,cifar10|lr|1|1|0.25|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,1,1,0.25,label_flip,100.0,shuffle,fedavg,128,0.1825,0.0,2.0539685371398924,0.0,0.192,0.0,2.051853646850586,0.0,3095,30,42
exp1_vary_width,mnist|cnn|16|16|0.0|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,16,16,0.0,random_noise,100.0,shuffle,fedavg,128,0.9928,0.0,0.0314459196962416,0.0,0.9916666666666668,0.0,0.0394930053601662,0.0,35642,47,42
exp1_vary_width,cifar10|lr|1|1|0.25|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,1,1,0.25,random_noise,100.0,shuffle,fedavg,128,0.1809,0.0,2.063664463424683,0.0,0.1934,0.0,2.0623291717529297,0.0,3095,22,42
exp1_vary_width,cifar10|lr|1|1|0.5|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,1,1,0.5,label_flip,100.0,shuffle,fedavg,128,0.1812,0.0,2.164413725662232,0.0,0.1846,0.0,2.162876431274414,0.0,3095,10,42
exp1_vary_width,mnist|cnn|16|16|0.25|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,16,16,0.25,label_flip,100.0,shuffle,fedavg,128,0.985,0.0,0.4624826121330261,0.0,0.9811666666666666,0.0,0.6974594197273254,0.0,35642,26,42
exp1_vary_width,cifar10|lr|1|1|0.5|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,1,1,0.5,random_noise,100.0,shuffle,fedavg,128,0.1804,0.0,2.162909170150757,0.0,0.1888,0.0,2.16270400428772,0.0,3095,12,42
exp1_vary_width,cifar10|lr|1|1|0.75|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,1,1,0.75,label_flip,100.0,shuffle,fedavg,128,0.1705,0.0,2.2290613739013674,0.0,0.173,0.0,2.2322083015441896,0.0,3095,10,42
exp1_vary_width,mnist|cnn|16|16|0.25|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,16,16,0.25,random_noise,100.0,shuffle,fedavg,128,0.9612,0.0,0.6351074622154236,0.0,0.9688333333333332,0.0,0.7325390979448955,0.0,35642,19,42
exp1_vary_width,cifar10|lr|1|1|0.75|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,1,1,0.75,random_noise,100.0,shuffle,fedavg,128,0.1707,0.0,2.23668511428833,0.0,0.1736,0.0,2.2347490875244143,0.0,3095,11,42
exp1_vary_width,cifar10|lr|1|1|0.8125|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,1,1,0.8125,label_flip,100.0,shuffle,fedavg,128,0.1551,0.0,2.265888370895386,0.0,0.1628,0.0,2.275999723815918,0.0,3095,10,42
exp1_vary_width,cifar10|lr|1|1|0.8125|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,1,1,0.8125,random_noise,100.0,shuffle,fedavg,128,0.1539,0.0,2.2797174728393554,0.0,0.159,0.0,2.2790322208404543,0.0,3095,5,42
exp1_vary_width,cifar10|lr|1|1|0.875|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,1,1,0.875,label_flip,100.0,shuffle,fedavg,128,0.1551,0.0,2.265888370895386,0.0,0.1628,0.0,2.275999723815918,0.0,3095,10,42
exp1_vary_width,mnist|cnn|16|16|0.5|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,16,16,0.5,label_flip,100.0,shuffle,fedavg,128,0.9583,0.0,0.9013233930587768,0.0,0.9561666666666668,0.0,0.8975390079816182,0.0,35642,47,42
exp1_vary_width,cifar10|lr|1|1|0.875|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,1,1,0.875,random_noise,100.0,shuffle,fedavg,128,0.1539,0.0,2.2797174728393554,0.0,0.159,0.0,2.2790322208404543,0.0,3095,5,42
exp1_vary_width,cifar10|lr|1|1|0.9375|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,1,1,0.9375,label_flip,100.0,shuffle,fedavg,128,0.1003,0.0,2.299272264099121,0.0,0.125,0.0,2.2990404541015623,0.0,3095,10,42
exp1_vary_width,cifar10|lr|1|1|0.9375|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,1,1,0.9375,random_noise,100.0,shuffle,fedavg,128,0.0968,0.0,2.2974127433776856,0.0,0.1286,0.0,2.296959915161133,0.0,3095,9,42
exp1_vary_width,cifar10|lr|1|1|1.0|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,1,1,1.0,label_flip,100.0,shuffle,fedavg,128,0.0944,0.0,2.304147198486328,0.0,0.106,0.0,2.304950347137451,0.0,3095,9,42
exp1_vary_width,cifar10|lr|1|1|1.0|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,1,1,1.0,random_noise,100.0,shuffle,fedavg,128,0.095,0.0,2.301012924194336,0.0,0.118,0.0,2.3015289306640625,0.0,3095,8,42
exp1_vary_width,mnist|cnn|16|16|0.5|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,16,16,0.5,random_noise,100.0,shuffle,fedavg,128,0.9457,0.0,0.7768546334266663,0.0,0.9585,0.0,0.9431352559725444,0.0,35642,29,42
exp1_vary_width,cifar10|lr|1|4|0.0|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,1,4,0.0,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.3026699546813965,0.0,0.1008,0.0,2.354884721374512,0.0,3107,0,42
